id,document.
772,"«Sepan quantos esta carta vieren como yo andres de saravia pintor de ymagineria dorador y estofador vecino desta ciudad de Sevilla en la collacion de ssanta maria e yo melchor de saravia su hermano asimismo del dicho oficio vesino que ssoy desta dicha ciudad en la collacion de ssant vizente  [formulas de la mancomunidad] otorgamos e conozemos en favor de la fabrica de ssanta catalina desta ciudad de Sevilla e de rrodrigo de almansa su mayordomo en su nonbre e digo que por quanto en la dicha yglesia sea de hazer para el altar mayor un rretablo en la forma e por el horden e con las condiciones que lo declara esta escritura de obligacion que diego lopez bueno maestro escultor y entallador esta obligado que paso ante el presente escribano publico en cinco e diez y trece de junio deste presente año a que nos rreferimos y el dicho rretablo sea de pintar dorar y estofar por nosotros como personas con quien el señor provisor lo tiene concertado por el precio e con las condiciones horden e forma que lo declara el mandamiento e licencia que para ello tiene dado que esta firmado de su nombre y de juan de salazar notario mayor de su audiencia su fecha en sinco de junio deste presente año que es el siguiente.
   Don luis manuel canonigo en la santa yglesia de Sevilla presvitero official y vicario general en ella y su arzobispado por el Ilmo y Rvmo señor don luis ffernandez de cordova arzobispo de Sevilla del consejo de su magestad & = fago saver a voz rodrigo de almança mayordomo de la fabrica de la yglesia de santa catalina desta ciudad que por vuestra parte se presento ante mi la petission del thenor siguiente.
   Peticion = Rodrigo de Almança mayordomo de la yglesia de santa catalina desta ciudad = digo que en la visita que de presente a hecho en la dicha yglesia el señor don pedro de villagomez canonigo de la santa yglesia y visitador de fabricas sede vacante mando que se hiciese un rretablo para el altar mayor de la dicha yglesia conforme a una traça que esta firmada de su nombre y con ciertas condiciones que su merced hordeno.
   Por tanto a v. m. pido y suplico mande darme licencia para que haga el dicho retablo confforme a la dicha traça y condiciones y pido justicia & Rodrigo de Almança.
   otrosi digo que la dicha fabrica esta descansada y no tiene obra a que acudir mas del dicho rretablo el qual yo me obligo de hacerlo con el dinero poco o mucho que tiene la dicha fabrica sin atributarla ni poderla en contingencia de atributarse == Rodrigo de Almança.
   Y por mi vista con las condiciones en ella referidas mande que el mayordomo mayor de fabricas con personas peritas en el arte del dicho altar mayor y obra del de çiensia y conçiensia con la traça del dicho altar hiciesen las dichas condiciones y forma que tenia de llevar con claridad y distinsion ansi de la talla del como del dorado estofado y pintura y con su parecer me lo remitiese para hacer justicia y parece que el susodicho en su cumplimiento hiço siertas condiciones y dio sus pareçeres y por mi visto todo lo susodicho provey un auto que su tenor del y de los dichos pareceres y condiciones uno en pos de otro es como se sigue.
   Condiciones = horden y condiciones por donde sea de hazer el dorado y estofado del rretablo que el señor provisor manda que se haga para el altar mayor de la yglesia de santa catalina desta ciudad.
   primeramente es condicion que el maestro dorador y estofador que desta obra se encargare a de ser obligado a haçerla con toda perfection y coniforme a buena obra y a las siguientes condiciones y a las que hordeno el señor don pedro de Villegas canonigo de la santa yglesia y visitador general de fabricas sede vacante que estan insertas en el mandato retroescripto y aqui yran referidas en quanto al dorado y estofado .
   yten que a toda la obra deste retablo sanblaje talla y escultura se ha de dar un giscola de buen tenple y se ha de elensar y enplaxar todo lo que conbenga y se ha de encañamar y con cola fuerte las juntas y todas las demas partes que conbenga y sea menester para mas seguridad y fortificacion de la dicha obra.
   yten que le ha de dar su yeso grueso y sus manos de yeso mate las que conbenga todo de buen tenple y con su engrudo fresco y como queden los aparejos yguales y delgados y despues de bien enjutos los linpiara y raera todas las gotas y tronpesones que tubiere y lo lijara todo y descubrira todos los filetes y rincones ansi de la arquitectura como de la escultura de forma que no quede nada confuso.
   yten que aparejada toda la dicha obra en la dicha forma o como mas bien estubiere dara las manos de bol que conbenga para que queden bien cubiertos y en manera que el oro salga de buen color.
   yten que este retablo demas de lo que parece en la traza por donde le ha de hacer ha de llebar la esculptura siguiente = en el primer cuerpo en la caja de en medio santa catherina que oy esta en el dicho altar que el señor visitador hordena que se refresque que es labar el dorado y aparejos que tiene y despues de enjuta aparejarla de nuebo y bolberla a dorar y estofarla y encarnarla y en los nichos que estan a los lados de la dicha caja han de ponerse san pedro en el uno y san pablo en el otro de escultura figuras redondas que se han de hazer de nuebo se han de dorar por todas partes y han de tener bara y media de alto poco mas o menos.
   yten en el segundo cuerpo ha de yr en la caja de en medio la ymajen de nuestra señora de la linpia concezion o de la asumpzion como lo ordena el señor visitador que ha de ser de escultura figura redonda que se ha de dorar toda estofar y encarnar y ha de tener seis quartas de alto poco mas o menos y se ha de hacer de nuebo y en los nichos que estan a los lados de la dicha caja han de ir en el uno san Sebastian y en el otro san antonio de padua que los tiene la dicha yglesia son figuras redondas de seis palmos de alto poco mas o menos que el señor visitador hordena que se refresquen que ha de entender labar el dorado y aparejos que tienen y aparejarlas y estofarlas y encarnarlas de nuebo.
   yten en el tercer cuerpo en la caja de enmedio se ha de poner el crusifixo que tiene la yglezia y no hordena el señor visitador que se llegue a el y en los encasamentos que estan a los lados de la caja a de ir en el uno santiago y en el otro san ysidro o los dos san Juanes cada uno en el suyo como lo hordena el señor visitador han de ser de escultura figuras redondas de una bara de alto poco mas o menos y se han de hacer de nuebo y los seis quadros de afuera tres de cada una parte ansimismo ha de dorar las guarniziones de ellos con todo lo que les toca de dorado por que la pintura de ellos se pone en condizion aparte todo lo qual con lo que en la dicha traza parece lo tiene de aparejar y enbolar en la dicha forma y lo ha de dorar todo de oro fino bruñido linpio y bien resanado y que no tenga liga de metal ni plata por quanto el metal lo pone muy bermejo y la plata berde en que se conoce si lleba liga.
   yten que estando dorado en la dicha forma ha de estofar las dichas ymajenes cada una en su manera la que tubiere dos ropas cada una de su color o las haces de un color y los enbezes de otro y han de llebar sus orlas o sanefas por de fuera no mas estofadas a punta de pincel de grutescos y romanos de buena ynbenzion y barios y alegres colores con sus canbiantes y senbrado por ellas a trechos conbinientes de purpuras de graciosa ynbenzion y lo rajara todo de manera que paresca costosa tela de oro.
   yten ha de encarnar de encarnacion mate rostros pies y manos todas las dichas ymajines y las demas carnes que en ellas se descubrieren con mucho primor y arte y de mano de pintor en ello exerzitado.
   yten ha de estofar todas las plasas lisas de la arquitectura como son las del primero y segundo y tercer banco y el friso de la corniza del segundo cuerpo a punta de pincel de varios colores y canbiantes y como todo ello haga buena apariencia y gracia son a ygual correspondencia todo lo qual lo ha de hacer a satisfaccion de maestros peritos que de ello entiendan nonbrados uno por parte de la dicha fabrica y otro por parte del maestro que de la dicha obra se encargare que declaren con juramento si esta conforme a estas condiciones y a buena obra y si bale la cantidad en que fuere concertado se le ha de quitar y bajar todo lo que menos baliere y si pareciere que bale mas no se le ha de dar ni pagar nada de lo que mas baliere que desde luego para entonces hace gracia limosna y donacion de ello a la dicha fabrica y ha de pagar de estas condiciones seis ducados del maestro que las hiço.
   yten que ha de hacer todo lo dicho a toda costa y no ha de pedir demacias ni se le han de pagar aunque conocidamente los aya como no tenga licencia para hacerlas y le ha de llebar a su costa de casa del maestro que lo hiciere en madera a su casa para pintarlo y la fabrica lo ha de llebar de su cassa a la ygleçia y ha de pagar los maravedis en que fuere concertado por tercios luego de presente un tercio para comensarlo e irlo prosiguiendo y en estando hecha la mitad de la obra se ha de pagar el segundo tercio y en estando acabado de todo punto y dado por bueno se ha de pagar el ultimo tercio menos dies ducados que han de quedar en poder del mayordomo de la dicha fabrica hasta que este sentado el dicho retablo y reparado los estragos que sentandolo recibiere y lo mas que ubiere menester y reparado que sea se le han de dar y pagar los dichos dies ducados y conforme a estas condiciones se ha de encargar el dicho retablo a la persona que el señor provisor mandare, mayordomo mayor de fabricas don luis de tapia vargas.
   orden y condiciones por donde se han de hacer seis liensos de pintura para el retablo que el señor provisor manda que se haga para el altar mayor de la yglecia de santa catherina de esta ciudad.
   Primeramente es condicion que el maestro pintor que desta pintura se encargare ha de ser obligado a hacerla en toda perfecion y con muncho arte y de buen colorido.
   y en todos sus liensos han de ser ystorias de santa catherina como lo hordena el señor visitador en el mandato retroescripto.
   yten que estos seis liensos han de tener una bara de ancho todos ellos y los dos del primer cuerpo han de tener a dos baras de alto poco mas o menos y los del segundo cuerpo a siete quartas de alto poco mas o menos y los del tercer cuerpo han de tener bara y docabo de alto poco mas o menos.
   yten que estos liensos los ha de hacer a toda costa y a satisfacion de maestros que de ello entiendan.
   yten que la dicha fabrica no ha de poner en estos liensos mas de los marabedis en que fueren concertados pagados por tercias partes luego de presente el primer tercio para comensarlos e irlos prosiguiendo y en estando hecha la mitad de ello se ha de dar el segundo tercio y en estando acabados de todo punto y dados por buenos se ha de pagar el ultimo tercio y con estas condiciones se ha de encargar la dicha pintura a maestro pintor de ymagineria de opinion y muncha satisfacion que el señor provisor o mayordomo mayor lo encargaren y concertaren.
   Parecer = Respondiendo a lo probeido por v. md. en esta causa en que me comete las condiciones con que se han de obligar los maestros que han de hacer y encargar la fabrica del retablo del altar mayor de ygleçia de santa catalina de esta ciudad conforme la traza que esta firmada del señor don Pedro de billagomes visitador deste arçobispado y de mi mano como mayordomo mayor de fabricas = digo señor lo primero que v. md. no debe mandar que la dicha obra salga a pregon ni se encargue a el que mas baja hiciere en la dicha obra, lo primero porque esta obra es para yglecia principal y para altar mayor donde conbiene sea con toda perfecion que ser pudiere ansi en la escultura como arquitectura dorado estofado y pintura que son diferentes oficiales de cada arte los quales se han de escoger los mehores que se pudieren aber en esta ciudad ? lo segundo porque saliendo a pregon abra muchos oficiales que la pongan en tan bajo precio que en ello sea la fabrica engañada en la bondad en el cumplimiento en la falta en los pleitos que suelen traer semejantes encargos = y ansi por estas y otras munchas causas me parece v. md. debe mandar encargar y concertar las dichas obras con personas de quien se tiene satisfacion que esto es lo que conbiene para mas bien de la fabrica.
   lo que tocan las condiciones con que la dicha obra se ha de encargar son las que presento con este mi parecer que ban firmadas de mi nonbre ansi de arquitectura y escultura y las del dorado y estofado como las de la pintura que todas son distintas y bien ordenadas y en todas sera la fabrica faborecida ansi en la bondad como en el precio a que por mi parte ayudare con las beras que tengo obligacion conforme a mi oficio y este es mi parecer salbo el de v. md. a que me remito en todo y por todo fecha en sevilla a seis dias del mes de mayo de mill y seiscientos y veinte y quatro años, don luis de tapia vargas.
   Parecer ? En conformidad de lo probeido por v. md. en su auto de dies de mayo aviendo conferido con personas de sciencia y conciencia y peritas en el arte de arquitectura escultura dorado estofado y pintura y ha parecido que el dicho retablo aviendolo de hacer maestro desperiencia y con la perfecion que requiere tal obra merece la arquitectura ensanblaje y escultura conforme la dicha traza añidiendo que las guarniciones de los quadros de toda la dicha obra ayan de llebar de talla agallones relebados en lugar de las cornizas y guarniciones llanas que muestra oy la dicha traza ochocientos ducados y esto se entiende aviendolo de hacer maestro de quien se tenga satisfacion por que de algunos no se les podra dar nada por ello respecto que la obra no saldra en la perfecion que conbiene = y ansi mesmo por el dorado estofado encarnado y pintura de toda la dicha obra siendo la pintura de mano estrenada y de los mejores deste lugar que es en lo que mas se ha de reparar para la dicha obra se podia dar por la dicha obra conforme a las dichas trazas y condiciones seiscientos ducados que son los precisos en que menos he podido ajustar los pareceres de diferentes maestros en los quales precios se podra concertar la dicha obra con los maestros que mehor pareciere conbiene a el servicio y probecho de la fabrica y esto es mi parecer salbo el de v. md. a que me remito fecha en sevilla a quinze de mayo de mill y seiscientos y veinte y quatro años. Don luis de tapia de vargas.
   Auto = En la ciudad de sevilla en quatro de Junio de mill y seiscientos y veinte y quatro años el señor don luis manuel canonigo en la santa yglezia de sevilla Provisor oficial y vicario general en ella y su arzobispado por el ylustrisimo y reberendisimo señor don luis fernandes de cordoba arzobispo de sevilla del consejo de su magestad etc aviendo visto estos autos y condiciones y pareceres en ellos dados por el señor canonigo don luis de tapia vargas mayordomo mayor de fabricas aserca del estofado dorado y pintura del altar mayor de la yglezia de santa catalina desta ciudad contenido en estos autos = mando se guarden"
773,"«Sepan quantos esta carta bieren como yo andres ruis de sarabia pintor de ymagineria bezino desta ciudad de sevilla en la collacion de san marcos otorgo y conosco en fabor de francisco caraballo dorador bezino desta dicha ciudad en la collacion de oniun santorun y digo que por quanto en mi como en mayor ponedor se rremato de ultimo remate el retablo de la capilla mayor de la yglesia de santa catalina desta ciudad de pintura dorado y estofado en precio lo susodicho de ochocientos y sesenta ducados los setecientos dellos por el dorado y estofado y los ciento y sesenta ducados restantes por la pintura del dicho retablo conforme a la trasa y con las condiciones e segun se contiene y declara en la escriptura del dicho remate y obligacion que en rrason dello paso ante Juan gallegos escribano publico de Sevilla a que me refiero yo soy de acuerdo con el dicho francisco caraballo de le dar como por la presente otorgo que doy la parte del dicho dorado y estofado del dicho retablo por mitad para que el dicho retablo le hagamos y acatemos en toda perfecion conforme se entiende y declara en el dicho remate  atiendo y llevando  la mitad de los dichos setecientos ducados  en los plazos y de la manera que por la dicha escriptura esta obligado a hazer la dicha paga el mayordomo de la dicha fabrica de santa catalina» [los gastos de dorado se haran por mitad, recibiendo Sarabia, de Francisco Caraballo, ciento treinta y cuatro reales por los gastos que aquel hizo con anterioridad a esta escritura]."
774,"[Pintor, vecino de Sevilla en la collacion del Salvador, otorga poder a Damian de Teba, mercader, para que cobre a Gonzalo Marquez, vecino de La Rambla, ciento cinco reales por unos lienzos de pintura]"
775,"[En el mismo mes toma de aprendiz a Francisco de Ribas, hijo de Gonzalo de Ribas]"
776," Pintor, vecino de Sevilla en la collacion de San Miguel, se obliga a pagar a Juan Diaz Bejarano, pintor, trescientos ochenta y cinco reales, que le ha prestado]"
777,"[Pintor, vecino de Sevilla en la collacion de San Salvador, se obliga a pintar para Jusepe Hernandez, carpintero de lo blanco, trescientos cuadros a medio ducado y veinte cuadros a diez reales. Cancelada, el 26 de noviembre de 1624]"
778,"[Iluminador, vecino de Sevilla en la collacion de Santa Maria Magdalena, se obliga a iluminar a Juan Gallan de Moya, mercader, cien vitelas cuadradas del tamaño de un real de a ocho un dedo poco mas o menos, en cincuenta dias, a precio de cuatro reales cada una]"
779,"[ Maestro pintor y dorador de imagineria, vecino de Sevilla en la collacion de San Andres, otorga poder a Benito Rodriguez, vecino de la villa de Lora, para que intervenga en su nombre en la subasta de la pintura, dorado, estofado y manufactura del retablo de Nuestra Señora del Rosario de la dicha villa de Lora, sito en la iglesia mayor, cuyas condiciones estan hechas por Alonso de Galvez, maestro pintor y dorador, ante el escribano publico de la referida villa Juan Fernandez]"
780," Pintor de imagineria, vecino de Sevilla en la collacion de San Julian, traspasa un prestamo para cobrar mil trescientos reales a Pedro de Cobarrubias y Guevara, medico]"
781," Pintor de imagineria, vecino de Sevilla en la collacion de San Andres, inquilino de fray Miguel de la Plata, de la Orden de San Agustin, en una casa sita en el Pozo Santo (collacion da San Andres)]"
